Date,VNI30,ACB,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,PNJ,POW,SAB,SSI,STB,TCB,TPB,VCB,VHM,VIC,VJC,VNM,VPB,VRE
24/02/2021,1167.18,19968,34071,58862,28360.3,52966.5,83136,28050,16288,24307.7,27190,16666.7,74637,44222,45236,37678,56127,59997,12442.6,179852,19976.8,18350,39100,20296.3,75948,76005,96178,131900,98892.5,14703.9,33700
25/02/2021,1169.82,20736,33991.9,58763,28209,53528.4,84174,28148,16320,24614.3,26777,16851.9,73489,44850,45011,37140.6,57204,60867,12491.8,181987,19976.8,18500,39100,20259.3,76025,76005,96800,135000,97770.8,14666.8,33750
26/02/2021,1173.6,21152,34506.3,58270,28171.2,53528.4,84268,28099,16096,25422.7,26364,17067.9,74063,44619,44786,37618.3,57008,61519,12393.4,182473,19827.5,18350,39250,20407.4,76025,75118,96889,135100,97957.8,14815,33200
01/03/2021,1191.83,21280,34902,60932,28814,54722.7,86722,28732,16512,25757.2,26860,17500,74883,44553,44842,38394.5,57792,61374,12836.1,182279,20902.5,19100,40200,20740.7,76800,76153,96444,136200,98705.6,15111.3,34250
02/03/2021,1194.71,21120,34862.5,60932,28738.4,54722.7,85872,29122,17088,26036,27107,17345.7,74555,44883,44617,38514,57400,60867,12737.7,181398,20932.4,19150,40300,22037,76877,76005,96178,137700,98051.3,15092.8,34700
03/03/2021,1195.6,21280,34664.6,60439,29192.2,54582.2,85872,28830,17248,26091.8,27107,17283.9,74227,45015,45799,38394.5,57302,61301,12639.3,178854,20812.9,19000,40350,22037,76180,75044,95022,137200,97677.4,15407.6,35500
04/03/2021,1174.29,20736,33833.6,59158,28965.3,53317.7,85778,28002,16768,25590,26405,16759.3,72505,43891,45348,37498.9,56616,60722,12393.4,174158,19976.8,18350,39050,21222.2,75329,73935,95022,136800,96649.2,15370.5,34550
05/03/2021,1173.83,20768,33556.6,58172,28738.4,53317.7,87288,28294,16544,25645.7,25992,16882.7,73161,43693,44955,37379.4,56812,60722,13229.5,172690,19976.8,18700,39200,21111.1,74632,72752,94489,136800,96275.3,15481.7,34550
08/03/2021,1170,20352,33596.2,58270,28662.8,53247.5,89647,28635,16608,25813,25702,17037,71685,43230,45799,37200.3,57204,60577,13918,171223,20036.5,18600,38850,21111.1,73703,71865,94222,136000,95527.5,15315,34450
09/03/2021,1163,20512,33121.3,58073,28133.4,52685.5,88420,27953,16608,25562.1,25455,16851.9,71110,42338,46136,38036.3,55441,60504,13377.1,169266,19737.9,18550,38950,21037,73548,72604,92711,134900,93938.5,15481.7,34100
10/03/2021,1172.26,20960,33240,58763,28398.1,53598.7,86816,28245,16704,25422.7,26198,17253.1,71357,43131,46417,38394.5,54657,60577,13426.2,169559,19767.8,18700,39300,21074.1,73935,73861,94222,135500,94499.4,15555.7,34150
11/03/2021,1188.71,21120,34268.9,59651,28889.7,53879.7,87477,28732,16896,25868.7,26074,17438.3,71603,43792,46642,39887.3,54461,60867,13573.8,172201,20275.4,19300,40150,21185.2,74555,73935,94133,136100,96088.4,16203.9,34350
12/03/2021,1187.81,21088,34308.5,59651,28700.6,53739.2,85967,30096,17056,25896.6,25744,17438.3,71603,43330,46249,40126.2,54461,60577,13524.6,174158,20006.7,19200,40050,21185.2,74167,73861,94133,135000,95527.5,16481.7,34650
15/03/2021,1190.86,21440,34031.5,59256,28738.4,53739.2,85967,29511,17056,25924.5,25909,17839.5,72587,43858,46080,40006.7,55931,61528,13475.4,173179,19827.5,18900,40100,21259.3,74555,73787,94222,135000,95527.5,16592.8,34450
16/03/2021,1187.84,21408,33556.6,58763,28511.5,56900.3,85212,28683,17152,25701.5,25826,17685.2,72177,44024,45517,40066.5,56616,61089,13377.1,176702,19528.9,18900,39850,21111.1,74090,73565,93689,134600,94405.9,16426.1,34800
17/03/2021,1193.45,21440,34268.9,58763,29910.6,56759.8,87571,28927,17600,25813,26033,17901.2,72177,43891,45292,40126.2,56616,61162,13721.3,175332,19469.2,19600,40300,21259.3,74013,73417,93067,133500,93938.5,16518.7,34850
18/03/2021,1211.54,21728,35614.3,59848,30629.1,56900.3,86627,29901,17600,25980.2,26612,18024.7,73571,44156,45686,40603.9,56518,62113,13623,176702,19887.2,19700,41950,21481.5,75484,73713,94756,134900,95808,16981.7,35000
19/03/2021,1203.36,21632,35614.3,60144,30591.3,56057.4,85778,29219,17376,26286.9,26818,18024.7,72751,43958,44448,40902.4,55147,61894,13180.3,176115,19887.2,19600,42000,21407.4,72929,72308,96356,130500,95060.2,16740.9,34000
22/03/2021,1198.54,21376,35337.3,61327,31082.8,55284.6,85400,28927,17248,26063.9,26446,17685.2,72259,43594,45461,40305.3,54853,61601,13327.9,175136,19947,19200,41300,21333.3,75096,73417,95378,132700,94218.9,16629.8,34600
23/03/2021,1186.98,21120,34585.5,60834,30629.1,55354.9,86627,28586,16960,25980.2,25950,17500,70946,43297,45011,41511.5,56029,61601,13082,174158,19648.4,18800,40450,20963,74167,72974,94667,131000,93658.1,16481.7,34150
24/03/2021,1165.61,20768,33358.8,58665,29494.7,54090.4,85023,27417,16320,25339.1,25537,17037,69798,42933,44898,41183.1,55147,61528,12541,171712,18692.8,18400,39300,19963,73316,71865,95911,128000,92256,16333.5,33400
25/03/2021,1164.64,20512,33437.9,58566,29797.2,53809.4,85212,26882,16384,25088.2,25537,17006.2,70536,42569,45011,40854.6,55049,62186,12393.4,171223,18394.2,18750,39350,19925.9,73626,71495,98133,128100,92069.1,16018.7,32850
26/03/2021,1167.19,20768,33319.2,57580,29532.5,53458,84174,26589,16480,25757.2,24793,16975.3,70454,42966,44730,40394.9,52524,61696.8,12491.8,169266,18453.9,18950,39400,19777.8,73471,70756,99911,130500,91040.9,16074.3,32200
29/03/2021,1180.07,21120,33675.3,58369,30250.9,54512,84457,27125,16640,25813,25124,17438.3,70618,42999,45011,40723.3,52242,61769.4,12885.3,169559,18752.5,19200,39550,20296.3,73780,71125,100267,131600,92536.5,16481.7,33050
30/03/2021,1190.86,21312,33912.8,59158,30553.5,54161,84551,27466,16768,25896.6,25124,17469.1,72587,42768,45405,40591.9,52148,61406.1,12983.6,171223,18991.4,20500,40050,20592.6,73393,71199,104000,131600,92723.4,16648.3,32600
31/03/2021,1196.24,21312,33991.9,58763,30364.4,54582,84646,27076,16896,26091.8,25165,17376.5,75868,42867,45292,40723.3,51772,61406.1,12983.6,176115,18961.6,21450,40400,20629.6,73393,71939,104800,129700,91975.6,16537.2,32700
01/04/2021,1226.16,21664,34783.3,60045,31045,55987,85495,27709,17152,27039.5,25620,18024.7,75704,44387,46024,41511.5,52900,62132.8,13426.2,171737,20275.4,21600,41000,20740.7,75019,73196,109333,132500,94405.9,17000.2,33850
02/04/2021,1238.03,22176,35614.3,60932,31234.1,56057,85212,27563,17440,27346.2,25868,18271.6,76032,44552,46136,42431,53088,64458.2,13377.1,172697,20484.5,22600,41250,20963,75716,74452,109333,132300,95994.9,17111.3,33850
05/04/2021,1249.9,22240,36049.6,59848,31763.5,55917,84362,27563,17696,27485.5,25372,18765.4,76278,44321,48105,44664.2,52524,64530.9,13426.2,172217,20902.5,23150,41500,21037,78967,75192,110489,132300,95901.4,17203.9,34500
06/04/2021,1255.36,22240,36207.9,60735,32519.8,55776,84646,27174,17664,27541.3,25579,19382.7,75375,44057,48837,44532.9,52430,64676.2,13229.5,170778,20902.5,22750,42200,20851.9,78890,75192,112889,133000,94873.2,17203.9,35000
07/04/2021,1257.77,22016,36049.6,62510,32519.8,55917,84079,27271,17760,27569.2,25496,19629.6,76934,44453,49568,45124,52430,64312.9,13721.3,169818,21111.5,22300,42200,21333.3,78890,74305,113511,133000,93564.6,17222.4,35400
08/04/2021,1251.81,22016,35456,61524,32217.3,55917,83985,27661,17952,27513.4,25950,19259.3,76278,44288,49962,45124,52524,64312.9,13573.8,166940,21021.9,22200,41950,21407.4,77419,73713,111467,133000,93377.7,17296.5,35300
09/04/2021,1253.26,22016,35060.3,61524,32141.6,57673,83796,27758,17920,27624.9,26322,19351.9,75539,44057,50637,45058.3,52524,65621,13573.8,166940,21051.8,22700,41600,19225,75484,73122,111022,131800,93284.2,17481.7,35000
12/04/2021,1278.19,22496,35416.5,61524,32671,57673,82947,27661,17856,28544.8,26529,19537,75375,44586,53619,44861.3,52524,66711,14016.4,167900,21798.3,23450,42150,19459,76567,75266,117333,131800,93471.2,18148.4,35300
13/04/2021,1277.35,22144,34545.9,59946,31801.3,56690,81154,26833,17696,27931.6,25992,19197.5,77262,44586,54351,44532.9,51585,65911.6,13623,166365,21260.8,22700,41600,19759,75484,75783,125067,131900,93471.2,18407.6,35300
14/04/2021,1290.77,22144,34822.9,59848,32330.7,56900,81626,26638,17856,29548.4,26198,19290.1,82593,44751,56320,44401.5,51866,66493,13573.8,165693,21469.9,22900,41800,19793,76413,74305,124444,132000,91186.5,18555.8,35000
15/04/2021,1284.2,21664,34071,55019,31914.7,56198,81154,25956,17504,30384.6,25702,18888.9,82019,44189,57670,44401.5,51115,66856.3,13180.3,164734,20812.9,22350,40900,19225,75484,74822,125244,131700,91002.8,18518.7,34000
16/04/2021,1276.87,21184,33240,53540,31763.5,55987,81154,24836,17056,30440.4,25950,18642,82101,44288,60765,46634.7,49611,66057,12983.6,162239,20305.3,22100,40450,18491,74555,74674,127111,129000,88982.6,18129.8,33950
19/04/2021,1306.22,21568,34031.5,55019,32141.6,57252,82286,25323,17472,32224.4,27355,18827.2,87842,45412,61327,49853.2,49329,68309.7,12885.3,163102,20783.1,22900,41600,18892,76258,77262,128000,129200,88247.9,18352.1,33950
20/04/2021,1312.68,21504,34189.8,55482,31763.5,58235,83041,24544,17408,31889.9,28223,18827.2,86530,47097,61046,52152.1,49705,68600.4,12786.9,163102,20365,22500,41150,18558,79742,80293,127200,131000,91186.5,18333.5,34600
22/04/2021,1271.53,20800,32448.6,53632,29608.1,56198,80965,22840,16832,30663.4,27273,18024.7,80543,47097,60371,50181.6,47920,68237.1,12147.5,160800,18961.6,21000,39700,18024,79742,76227,123378,130400,89992.7,18148.4,32200
23/04/2021,1301.39,21376,33240,54557,31234.1,58305,81154,23619,17216,31443.9,29174,18703.7,82019,48750,60202,51560.9,47920,69763.1,12393.4,163102,19708.1,22450,40500,18691,80516,77632,122933,129500,91370.1,18889.1,32800
26/04/2021,1275.04,21312,32052.9,53078,30024.1,56900,76908,23083,16960,30719.1,28512,18271.6,77918,47097,64365,54438.8,46933,69036.4,11901.6,163102,18931.7,22550,39450,18124,76335,73639,116889,127500,88156.1,19629.9,31150
27/04/2021,1283.81,21760,31934.2,52615,29986.2,56690,76908,22791,17152,31388.2,28554,18271.6,80379,46899,68360,52971.4,45665,69763.1,11901.6,162911,18991.4,23100,39500,18090,76645,73935,117422,127200,87880.6,19703.9,30600
28/04/2021,1294.06,21632,32132,53078,30061.9,56760,77285,24349,17184,31220.9,28802,18672.8,81199,46271,72017,52457.8,46980,69545.1,12000,162911,19170.6,24200,39950,18191,76645,74600,116889,126000,86044,20370.6,31500
29/04/2021,1312.28,22176,32448.6,52985,30856,56830,78795,25080,17440,32391.7,29050,18734.6,80379,46569,73930,51504.1,47262,71216.5,12098.4,160320,19469.2,23900,41000,18291,77419,73417,116444,124900,85860.4,21666.9,32000
04/05/2021,1328.03,22048,32686,51413,32519.8,58235,78606,24593,17408,33339.5,30537,19290.1,78656,46073,73987,53558.3,46652,69181.8,11852.5,154660,19648.4,24100,43400,18691,76722,73343,118756,124000,84115.6,22037.3,31300
05/05/2021,1346.89,22592,33160.9,52060,32784.5,58235,80682,24593,18592,33060.7,30207,19567.9,78738,46569,74830,53044.8,47826,70489.8,12491.8,153892,20066.4,24700,45950,19125,78348,73639,118844,124500,84482.9,22444.7,31600
06/05/2021,1344.64,22272,32646.5,51783,32444.1,58095,80116,24641,18432,33116.5,30124,19506.2,78410,46932,76350,52677.9,47732,69763.1,12098.4,149671,19618.5,24400,47100,18791,76877,72974,117778,122000,82279,22889.1,31200
07/05/2021,1340.73,22528,32171.6,50118,33124.8,58305,79267,24154,19200,33897,30000,19506.2,77918,46337,76406,52017.6,47638,69399.8,11901.6,146792,19528.9,24000,47050,19426,75096,71791,117333,119500,79891.5,22778,31000
10/05/2021,1370.66,23168,32765.2,51875,33881.1,60272,81154,24008,19712,35123.5,30124,20493.8,83331,45643,72299,51284,50081,68019.1,12000,144394,20723.3,24300,48100,20761,75948,73269,117778,119200,85401.2,23074.3,31750
11/05/2021,1359.19,22912,33319.2,51783,33427.3,59851,80493,24593,19200,34566,30413,20185.2,83249,45445,72299,50990.5,49799,68309.7,12098.4,146025,20424.7,24650,47000,20694,75793,72456,116444,119000,83748.3,23333.6,31000
12/05/2021,1380.17,23136,33754.5,52523,34032.3,59991,81532,26297,19328,34956.3,30661,20493.8,85300,46106,73143,53264.9,50081,69617.8,12245.9,145545,20783.1,26350,49250,21328,75329,72234,115378,119000,84299.3,23704,31200
13/05/2021,1370.18,23168,33714.9,51413,35166.7,59008,80777,25810,19392,34287.2,30331,20339.5,84480,46271,75393,52164.4,50739,68527.7,12000,147944,20932.4,26300,48000,21028,74942,71717,112444,117000,83105.5,24111.4,30900
14/05/2021,1380.02,23328,33517,51598,35544.9,59570,79361,25615,19968,34231.5,30785,20370.4,88663,47097,75449,52824.7,51491,68455.1,12049.2,148615,21081.7,26400,48650,21328,75019,71865,111378,117900,82187.2,24666.9,30650
17/05/2021,1371.36,23392,33081.7,50488,35355.8,60202,77851,24690,19936,34510.2,30165,20308.6,85464,46767,77419,51504.1,50739,68309.7,11950.8,148231,21171.2,25950,47850,21762,74322,74526,110222,114000,80075.1,24370.6,30700
18/05/2021,1378.59,23200,32369.5,49934,35204.5,61115,77379,24154,19584,35346.5,29752,20555.6,86202,46833,79725,51430.7,50739,67946.4,11803.3,147752,21051.8,27300,48350,21428,73238,73122,107556,113000,79891.5,24889.2,30000
19/05/2021,1401.71,23424,32369.5,49194,36301.1,63785,77002,24690,20128,36851.8,29587,21296.3,88581,46833,79894,51504.1,50927,67946.4,11508.2,147272,21499.7,28500,50100,21962,72851,74231,106756,110000,80350.6,25000.3,29350
20/05/2021,1424.92,23936,33121.3,48824,36981.8,67086,76247,24057,20480,37130.6,30165,21296.3,93174,49576,79332,53558.3,51115,72161.2,11262.3,145929,22992.8,29400,50200,22029,76645,75414,109244,111000,80809.7,24741,29500
21/05/2021,1425.04,24000,35416.5,49286,36490.2,65892,76436,24690,20416,36573.1,30909,21388.9,91779,48056,77250,55759.4,53934,73978,11508.2,144106,23291.4,28850,50800,22029,74942,76818,108889,112700,81911.7,25111.4,30350
24/05/2021,1430.48,24000,36405.8,50211,38721.2,65681,77379,26395,20320,36461.5,30950,21450.6,91861,48254,75956,56052.8,52900,74050.7,11606.6,147656,23769.1,28900,50900,22263,75406,78371,108533,113500,83748.3,24704,30850
25/05/2021,1444.01,24320,36959.8,51043,38645.6,65892,78229,26297,20800,37576.6,30620,22098.8,93174,48254,76237,55612.6,52806,74050.7,11704.9,151493,24426.1,29350,51600,23431,77264,77336,108711,113300,83105.5,24741,31200
26/05/2021,1455.11,24608,36920.2,51321,38948.1,66946,77285,26735,20992,37799.6,30661,23148.1,93174,47891,75112,54879,51960,73978,11459,157154,24455.9,29500,52800,23998,77729,78149,108178,113000,83564.6,25037.3,31250
27/05/2021,1437.38,24448,35930.9,51875,37964.9,65892,75587,27125,20480,37242.1,32231,22530.9,90221,47064,76518,56859.9,50645,73832.7,11459,156387,23649.7,29800,51400,23431,76413,77188,106933,113000,83105.5,24926.2,30750
28/05/2021,1458.78,24896,37315.9,51321,38721.2,66594,77379,28002,21024,37409.3,32231,23271.6,92271,47163,75899,57080,51491,73396.6,11508.2,154947,24963.6,31850,53000,24098,77109,77336,106489,112000,83656.5,25407.7,30550
31/05/2021,1474.78,26496,38542.6,50026,40158.1,68772,77946,27856,21632,39884.6,32603,23456.8,90303,45775,75731,56493.1,51303,73324,11557.4,149191,26516.3,33800,53700,25000,76335,75857,104444,110000,83105.5,25629.9,29400
01/06/2021,1482.92,26944,37988.6,49564,39780,70994,78984,27612,21952,42003.7,32686,23580.2,87760,45114,76406,55612.6,51397,73033.3,11901.6,147752,26098.3,32400,53100,25233,80284,76892,106667,106200,82554.5,25667,30700
02/06/2021,1478.85,28544,37513.8,49564,39326.2,69690,82475,27125,21760,40868.5,32645,23765.4,86694,45874,78431,56566.4,51866,73033.3,11704.9,145833,27471.9,32200,52800,24833,82064,77188,104444,106600,82095.4,26000.3,30100
03/06/2021,1504.37,29376,38621.8,50766,40536.3,69445,83324,27758,22912,41095.5,32893,25401.2,86120,45941,79332,57446.8,52054,73542,12491.8,147656,29203.8,32750,54800,25534,82606,77927,105333,106900,82830,26148.4,30500
04/06/2021,1508.35,28992,38780,52800,40838.8,69038,86250,29122,22688,41246.9,32355,25648.1,88006,45445,78656,60014.7,53746,73106,12885.3,147464,29114.2,32150,54600,26034,81213,77262,107556,107400,82187.2,26555.9,32200
07/06/2021,1484.1,27520,37038.9,54095,39326.2,67407,85589,30583,22176,39884.6,32066,24537,85710,44982,77981,61115.2,53182,72379.3,12688.5,148807,28158.7,30700,52400,24833,79742,78371,109333,111800,82095.4,26667,33350
08/06/2021,1438.97,25728,35456,52708,37057.4,65859,83136,28489,20672,37841.2,31860,23024.7,85300,44949,76518,60381.5,51397,69763.1,11901.6,150438,26277.4,28600,49500,23364,77419,77853,106489,117200,82370.8,26481.8,31650
09/06/2021,1457.76,27168,35970.5,52153,38191.8,66592,82475,28537,21376,38068.3,32149,23796.3,85710,45081,81145,60308.2,50551,69617.8,11901.6,150534,27889.9,29600,50800,23965,78967,78445,105600,115300,81819.9,26592.9,31700
10/06/2021,1451.18,27280,34743.8,51321,37435.5,66755,81248,27758,20928,39052.1,32149,23395.1,84562,44718,79084,61041.8,49329,69617.8,11704.9,153508,28069.1,28900,50100,23531,78813,76966,103556,113800,84666.6,26592.9,30800
11/06/2021,1487.61,27720,35772.6,52985,40006.9,68059,82098,28391,22048,40187.4,33455,24321,86940,45280,80076,64123.3,50739,70417.2,11852.5,157442,29920.4,30500,52600,24432,79587,78371,104889,115500,84482.9,26555.9,31500
14/06/2021,1495.51,27280,35535.2,55482,39704.4,68304,84457,28976,21824,40565.8,33545,24259.3,87678,45643,79313,67058,51679,70489.8,12000,158785,31652.4,30800,52700,24232,78967,81254,106667,115700,84942.1,26259.6,31950
15/06/2021,1487.04,28280,35535.2,56591,39401.9,67815,83702,30972,22240,40263,33545,24259.3,87350,45577,79389,67865,51491,69763.1,11852.5,161663,31652.4,30100,52300,24032,79587,83251,108178,117000,85309.4,24629.9,32850
16/06/2021,1465.58,27760,35851.8,55759,38191.8,67733,86722,31216,21632,39203.5,33545,23888.9,85464,45280,79008,67498.2,52618,69109.1,11852.5,162143,30069.7,29200,50700,23765,80516,81328,105867,116500,84299.3,24741,32800
17/06/2021,1461.91,27920,36326.6,57331,38191.8,67326,88609,33066,21504,38900.8,33545,24629.6,84480,45941,78015,67278.1,53276,69399.8,12196.7,159265,30739.3,29400,50200,23631,80671,80589,104000,116500,83564.6,24444.7,32850
18/06/2021,1481.3,28000,36524.5,56406,38721.2,68304,87477,33602,21920,39430.5,33955,25030.9,87350,46602,78626,67571.6,53088,71216.5,12098.4,164254,30739.3,29650,51000,23698,84000,83177,104356,116000,84574.7,24629.9,32500
21/06/2021,1478.29,27800,35614.3,55204,38040.6,69771,87760,33602,21536,38749.4,33955,25092.6,89155,48188,83206,66397.7,55061,71289.2,12295.1,163102,29826.3,29850,50400,23531,82529,82807,104356,114000,83197.3,24629.9,31800
22/06/2021,1489.24,28520,35614.3,55389,39250.6,69608,89553,33456,21984,39127.8,33909,25925.9,88991,48254,86641,64857,55061,71579.9,12344.3,160320,30130.6,30200,50900,23664,83303,82437,104444,115000,83197.3,24444.7,31500
23/06/2021,1489.53,28640,35930.9,54372,39855.6,69201,88609,32628,21920,38900.8,33500,25864.2,87596,47593,85496,63169.5,54198,71797.9,12098.4,163294,30374.1,29750,51100,23865,84929,82290,103911,115100,82646.3,25555.8,31500
24/06/2021,1486.96,28960,35772.6,53632,40385,69038,90402,33894,21920,38295.3,32909,25925.9,87350,47593,87786,65297.2,53718,71289.2,11950.8,164925,30556.7,29000,50900,23798,85703,82881,104444,115500,81452.6,25407.7,32000
25/06/2021,1500.3,29080,36049.6,53910,40687.5,69445,92478,34040,22592,38371,33727,25987.7,87268,47494,90916,69699.2,54198,70780.5,11950.8,164925,32687.1,29500,51600,23965,87174,82881,104444,115900,82370.8,25259.5,31600
28/06/2021,1521.41,29360,37118,55482,41141.3,69853,92478,35355,23040,39657.6,33773,26604.9,89319,48089,91603,69405.7,54773,71289.2,11950.8,164158,32808.9,30200,53600,25133,87174,85395,103733,115500,81911.7,25185.5,31800
29/06/2021,1529.97,29160,37118,54649,40763.1,72216,90531,34771,22976,39203.5,34091,26821,88991,48585,92366,70359.5,53910,71652.6,11852.5,162719,33235,31000,53500,24899,88258,87687,104889,120000,83564.6,24778.1,31700
30/06/2021,1529,28560,37395,54002,39855.6,71727,90531,34089,22720,38976.4,34136,26759.3,91369,50237,92366,68525.3,52567,72742.6,11852.5,162239,33478.5,30600,52700,24532,90116,87243,105778,121500,83013.7,25074.4,31750
01/07/2021,1545.14,28760,37434.6,54557,39628.7,72461,91699,35452,23328,39960.3,34273,26821,93892,49940,91603,70359.5,53239,72815.3,11901.6,160896,35000.2,31000,53300,24833,90116,86652,105422,120700,83472.8,26074.4,31800
02/07/2021,1554.59,28880,37236.8,54649,39855.6,74906,94035,35258,23808,39581.9,34182,26821,94223,51824,90840,70359.5,53143,72306.6,11803.3,162335,35243.7,31500,54300,25200,88954,87243,104444,120600,82738.2,26704,31700
05/07/2021,1557.41,30360,36920.2,53910,39401.9,75558,89557,35355,23936,38749.4,33455,26604.9,92321,55030,87786,69699.2,52279,72161.2,11508.2,159745,34391.5,32600,58000,26235,87948,87613,102222,118300,81911.7,26926.2,29500
